community,U15,A,誠誠,馬偕銅像,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add check,1564292183,163
community,U15,A,誠誠,馬偕銅像,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,report anywhere,1564292201,18,LESS THAN ONE MINUTE
community,U15,A,誠誠,滬尾偕醫館,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add check,1564292274,73
community,U15,A,誠誠,滬尾偕醫館,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,report togo,1564292288,14,LESS THAN ONE MINUTE
community,U15,A,誠誠,淡水禮拜堂,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add check,1564292383,95
community,U15,A,誠誠,淡水禮拜堂,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,report anywhere,1564292401,18,LESS THAN ONE MINUTE
community,U15,A,誠誠,得忌利士洋行,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add check,1564292978,577
community,U15,A,誠誠,得忌利士洋行,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,report togo,1564292994,16,LESS THAN ONE MINUTE
community,U15,A,誠誠,之間茶食器,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add check,1564293137,143
community,U15,A,誠誠,之間茶食器,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,report togo,1564293153,16,LESS THAN ONE MINUTE
community,U15,A,誠誠,之間茶食器,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,report togo,1564293169,16,LESS THAN ONE MINUTE
community,U15,A,誠誠,長堤咖啡餐館,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add check,1564293572,403
community,U15,A,誠誠,長堤咖啡餐館,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,report togo,1564293594,22,LESS THAN ONE MINUTE
community,U15,A,誠誠,馬偕上岸處,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,add check,1564293832,238
community,U15,A,誠誠,馬偕上岸處,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,report anywhere,1564293858,26,LESS THAN ONE MINUTE
community,U15,A,誠誠,淡水渡船頭,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add check,1564294307,449
community,U15,A,誠誠,淡水渡船頭,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,report anywhere,1564294327,20,LESS THAN ONE MINUTE
community,U15,A,誠誠,金色水岸,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,add check,1564294929,602
community,U15,A,誠誠,金色水岸,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,report anywhere,1564294947,18,LESS THAN ONE MINUTE
community,U15,A,誠誠,蒸汽火車BK20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,add check,1564295438,491
